"","row","column","cor","pval"
"841121","Glyma.08G107700","Glyma.16G043800",0.995,3.7e-06
"841123","Glyma.08G115100","Glyma.16G043800",0.997,8.4e-07
"841124","Glyma.08G115600","Glyma.16G043800",0.995,3.27e-06
"841128","Glyma.08G119100","Glyma.16G043800",0.991,1.64e-05
"841133","Glyma.08G131700","Glyma.16G043800",0.993,8.45e-06
"841134","Glyma.08G136500","Glyma.16G043800",0.997,1.37e-06
"841138","Glyma.08G145400","Glyma.16G043800",0.99,1.83e-05
"841144","Glyma.08G185800","Glyma.16G043800",0.99,1.85e-05
"841147","Glyma.08G190000","Glyma.16G043800",0.991,1.34e-05
"841155","Glyma.08G213100","Glyma.16G043800",0.998,2.9e-07
"841161","Glyma.08G222100","Glyma.16G043800",0.991,1.44e-05
"841167","Glyma.08G243000","Glyma.16G043800",0.993,7.34e-06
"841169","Glyma.08G249900","Glyma.16G043800",0.991,1.34e-05
"841180","Glyma.08G286200","Glyma.16G043800",0.996,2.41e-06
"841182","Glyma.08G288800","Glyma.16G043800",0.992,1.22e-05
"841194","Glyma.08G322800","Glyma.16G043800",0.998,2.75e-07
"841199","Glyma.08G346500","Glyma.16G043800",0.997,1.04e-06
"841203","Glyma.09G001600","Glyma.16G043800",0.997,8e-07
"841212","Glyma.09G023600","Glyma.16G043800",0.996,1.61e-06
"841216","Glyma.09G046000","Glyma.16G043800",0.991,1.5e-05
"841228","Glyma.09G103400","Glyma.16G043800",0.997,6.68e-07
"841241","Glyma.09G178200","Glyma.16G043800",0.996,1.86e-06
"841242","Glyma.09G187200","Glyma.16G043800",0.991,1.29e-05
"841243","Glyma.09G189200","Glyma.16G043800",0.999,5.78e-08
"841252","Glyma.09G206300","Glyma.16G043800",0.996,1.67e-06
"841254","Glyma.09G214400","Glyma.16G043800",0.997,6.69e-07
"841258","Glyma.09G227400","Glyma.16G043800",0.999,1.61e-08
"841260","Glyma.09G231200","Glyma.16G043800",0.995,2.92e-06
"841261","Glyma.09G233500","Glyma.16G043800",0.998,4.82e-07
"841269","Glyma.09G251100","Glyma.16G043800",0.992,1.25e-05
"841274","Glyma.09G267700","Glyma.16G043800",0.995,4.04e-06
"841284","Glyma.10G035400","Glyma.16G043800",0.993,8.95e-06
"841307","Glyma.10G164100","Glyma.16G043800",0.997,8.42e-07
"841309","Glyma.10G172600","Glyma.16G043800",0.996,1.59e-06
"841310","Glyma.10G172800","Glyma.16G043800",0.993,7.46e-06
"841316","Glyma.10G200700","Glyma.16G043800",0.998,5.37e-07
"841317","Glyma.10G210300","Glyma.16G043800",0.998,4.14e-07
"841318","Glyma.10G211000","Glyma.16G043800",0.993,6.58e-06
"841333","Glyma.10G255100","Glyma.16G043800",0.991,1.46e-05
"841341","Glyma.10G286300","Glyma.16G043800",0.992,1.11e-05
"841342","Glyma.10G290000","Glyma.16G043800",0.994,5.42e-06
"841349","Glyma.11G008500","Glyma.16G043800",0.991,1.35e-05
"841357","Glyma.11G027500","Glyma.16G043800",0.995,4.11e-06
"841359","Glyma.11G043800","Glyma.16G043800",0.993,7.23e-06
"841372","Glyma.11G078700","Glyma.16G043800",0.993,7.27e-06
"841374","Glyma.11G084400","Glyma.16G043800",0.992,9.63e-06
"841393","Glyma.11G156500","Glyma.16G043800",0.995,4.27e-06
"841394","Glyma.11G158400","Glyma.16G043800",0.995,3.09e-06
"841399","Glyma.11G181400","Glyma.16G043800",0.992,1.24e-05
"841403","Glyma.11G214800","Glyma.16G043800",0.998,4.78e-07
"841406","Glyma.11G218000","Glyma.16G043800",0.994,6.35e-06
"841411","Glyma.11G233700","Glyma.16G043800",0.999,9.1e-08
"841417","Glyma.11G243700","Glyma.16G043800",0.993,8.74e-06
"841419","Glyma.11G248000","Glyma.16G043800",0.992,1.11e-05
"841425","Glyma.12G005300","Glyma.16G043800",0.997,6.03e-07
"841426","Glyma.12G006300","Glyma.16G043800",0.991,1.66e-05
"841427","Glyma.12G009400","Glyma.16G043800",0.996,1.51e-06
"841439","Glyma.12G039400","Glyma.16G043800",0.995,3.55e-06
"841447","Glyma.12G075800","Glyma.16G043800",0.994,5.23e-06
"841453","Glyma.12G100100","Glyma.16G043800",0.994,4.41e-06
"841454","Glyma.12G101800","Glyma.16G043800",0.99,1.79e-05
"841470","Glyma.12G188600","Glyma.16G043800",0.997,7.51e-07
"841484","Glyma.12G224500","Glyma.16G043800",0.991,1.41e-05
"841489","Glyma.12G231400","Glyma.16G043800",0.992,1.18e-05
"841498","Glyma.13G061100","Glyma.16G043800",0.994,4.47e-06
"841503","Glyma.13G080500","Glyma.16G043800",0.99,1.71e-05
"841506","Glyma.13G092000","Glyma.16G043800",0.996,2.27e-06
"841510","Glyma.13G097500","Glyma.16G043800",0.993,6.93e-06
"841516","Glyma.13G110800","Glyma.16G043800",0.998,4.3e-07
"841523","Glyma.13G127400","Glyma.16G043800",0.997,1.38e-06
"841524","Glyma.13G131900","Glyma.16G043800",0.992,1.11e-05
"841534","Glyma.13G180100","Glyma.16G043800",0.995,3.01e-06
"841535","Glyma.13G181200","Glyma.16G043800",0.997,1.12e-06
"841544","Glyma.13G208400","Glyma.16G043800",0.996,2.43e-06
"841545","Glyma.13G212700","Glyma.16G043800",0.998,4.22e-07
"841546","Glyma.13G214200","Glyma.16G043800",0.998,3.84e-07
"841547","Glyma.13G220000","Glyma.16G043800",0.993,7.4e-06
"841552","Glyma.13G257200","Glyma.16G043800",0.993,7.32e-06
"841555","Glyma.13G266600","Glyma.16G043800",0.991,1.5e-05
"841557","Glyma.13G273000","Glyma.16G043800",0.991,1.38e-05
"841571","Glyma.13G295300","Glyma.16G043800",0.991,1.46e-05
"841575","Glyma.13G302900","Glyma.16G043800",0.993,9.24e-06
"841576","Glyma.13G304400","Glyma.16G043800",0.992,1.1e-05
"841577","Glyma.13G308200","Glyma.16G043800",0.995,4.28e-06
"841581","Glyma.13G320300","Glyma.16G043800",0.995,3e-06
"841583","Glyma.13G326200","Glyma.16G043800",0.993,8.07e-06
"841584","Glyma.13G327000","Glyma.16G043800",0.994,6.49e-06
"841593","Glyma.13G369700","Glyma.16G043800",0.995,2.87e-06
"841594","Glyma.13G369800","Glyma.16G043800",0.997,1.34e-06
"841598","Glyma.14G001000","Glyma.16G043800",0.993,6.99e-06
"841602","Glyma.14G005300","Glyma.16G043800",0.991,1.64e-05
"841618","Glyma.14G045900","Glyma.16G043800",0.995,4.28e-06
"841619","Glyma.14G048400","Glyma.16G043800",0.997,1.13e-06
"841625","Glyma.14G068900","Glyma.16G043800",0.991,1.54e-05
"841627","Glyma.14G077200","Glyma.16G043800",0.994,6.18e-06
"841632","Glyma.14G087900","Glyma.16G043800",0.995,3.95e-06
"841635","Glyma.14G102000","Glyma.16G043800",0.993,6.73e-06
"841636","Glyma.14G109200","Glyma.16G043800",0.998,3.58e-07
"841641","Glyma.14G128900","Glyma.16G043800",0.996,1.9e-06
"841643","Glyma.14G132600","Glyma.16G043800",0.99,1.68e-05
"841651","Glyma.14G176900","Glyma.16G043800",0.995,3.41e-06
"841653","Glyma.14G178900","Glyma.16G043800",0.995,3.77e-06
"841655","Glyma.14G180600","Glyma.16G043800",0.993,8.87e-06
"841682","Glyma.15G067200","Glyma.16G043800",0.991,1.46e-05
"841686","Glyma.15G080200","Glyma.16G043800",0.995,2.69e-06
"841690","Glyma.15G099000","Glyma.16G043800",0.996,1.71e-06
"841701","Glyma.15G129700","Glyma.16G043800",0.996,2.23e-06
"841705","Glyma.15G140900","Glyma.16G043800",0.994,5.26e-06
"841720","Glyma.15G188900","Glyma.16G043800",0.991,1.59e-05
"841721","Glyma.15G193300","Glyma.16G043800",0.99,1.69e-05
"841727","Glyma.15G230300","Glyma.16G043800",0.996,2.39e-06
"841730","Glyma.15G255900","Glyma.16G043800",0.993,6.55e-06
"841733","Glyma.15G273600","Glyma.16G043800",0.995,3.25e-06
"841735","Glyma.16G004400","Glyma.16G043800",0.993,8.35e-06
"841739","Glyma.16G017700","Glyma.16G043800",0.995,3.36e-06
"841748","Glyma.16G036900","Glyma.16G043800",0.992,9.61e-06
"841749","Glyma.16G038300","Glyma.16G043800",0.999,1.47e-07
"841751","Glyma.16G041400","Glyma.16G043800",0.998,3.97e-07
"843139","Glyma.02G033400","Glyma.16G049300",0.995,2.85e-06
"843214","Glyma.02G290700","Glyma.16G049300",0.991,1.58e-05
"843342","Glyma.04G107100","Glyma.16G049300",0.996,2.09e-06
"843522","Glyma.06G106900","Glyma.16G049300",0.995,2.7e-06
"843571","Glyma.06G265800","Glyma.16G049300",0.992,1.17e-05
"843577","Glyma.06G320700","Glyma.16G049300",0.995,2.93e-06
"843915","Glyma.10G212900","Glyma.16G049300",0.997,8.53e-07
"843963","Glyma.11G062900","Glyma.16G049300",0.99,1.75e-05
"844157","Glyma.13G278300","Glyma.16G049300",0.99,1.81e-05
"844161","Glyma.13G289900","Glyma.16G049300",0.992,1.15e-05
"844209","Glyma.14G035400","Glyma.16G049300",0.999,1.53e-08
"845662","Glyma.01G025100","Glyma.16G050800",0.993,8.31e-06
"845663","Glyma.01G026700","Glyma.16G050800",0.991,1.38e-05
"845679","Glyma.01G081300","Glyma.16G050800",0.991,1.3e-05
"845705","Glyma.01G164300","Glyma.16G050800",0.995,3.08e-06
"845724","Glyma.01G236600","Glyma.16G050800",0.99,1.74e-05
"845729","Glyma.02G003300","Glyma.16G050800",0.995,3.21e-06
"845739","Glyma.02G035600","Glyma.16G050800",0.995,3.2e-06
"845745","Glyma.02G052600","Glyma.16G050800",0.994,5.35e-06
"845778","Glyma.02G212600","Glyma.16G050800",0.993,8.96e-06
"845783","Glyma.02G220000","Glyma.16G050800",0.991,1.35e-05
"845816","Glyma.02G292800","Glyma.16G050800",0.998,5.97e-07
"845831","Glyma.03G027400","Glyma.16G050800",0.998,2.64e-07
"845843","Glyma.03G086400","Glyma.16G050800",0.995,3.44e-06
"845844","Glyma.03G091200","Glyma.16G050800",0.994,4.32e-06
"845846","Glyma.03G102900","Glyma.16G050800",0.993,8.64e-06
"845847","Glyma.03G109500","Glyma.16G050800",0.996,1.59e-06
"845861","Glyma.03G150700","Glyma.16G050800",0.992,9.6e-06
"845906","Glyma.04G010500","Glyma.16G050800",0.994,5.82e-06
"845911","Glyma.04G015300","Glyma.16G050800",0.992,1.13e-05
"845938","Glyma.04G092600","Glyma.16G050800",0.993,8.26e-06
"845940","Glyma.04G101300","Glyma.16G050800",0.99,1.76e-05
"845965","Glyma.04G193400","Glyma.16G050800",0.995,2.76e-06
"845966","Glyma.04G193500","Glyma.16G050800",0.999,1.17e-07
"845967","Glyma.04G194500","Glyma.16G050800",0.991,1.34e-05
"845985","Glyma.04G231600","Glyma.16G050800",0.997,6.88e-07
"845990","Glyma.04G247700","Glyma.16G050800",0.991,1.45e-05
"845994","Glyma.05G012300","Glyma.16G050800",0.991,1.36e-05
"846010","Glyma.05G055500","Glyma.16G050800",0.992,1.02e-05
"846024","Glyma.05G114900","Glyma.16G050800",0.998,4.81e-07
"846033","Glyma.05G146500","Glyma.16G050800",0.991,1.35e-05
"846038","Glyma.05G152100","Glyma.16G050800",0.997,1.3e-06
"846041","Glyma.05G157600","Glyma.16G050800",0.993,8.6e-06
"846072","Glyma.05G232600","Glyma.16G050800",0.991,1.29e-05
"846080","Glyma.06G007900","Glyma.16G050800",0.996,2.56e-06
"846105","Glyma.06G068400","Glyma.16G050800",0.992,9.64e-06
"846135","Glyma.06G142400","Glyma.16G050800",0.997,1.13e-06
"846149","Glyma.06G172400","Glyma.16G050800",0.995,3.68e-06
"846155","Glyma.06G191300","Glyma.16G050800",0.994,4.31e-06
"846165","Glyma.06G228800","Glyma.16G050800",0.998,1.91e-07
"846171","Glyma.06G277500","Glyma.16G050800",0.99,1.74e-05
"846180","Glyma.07G002300","Glyma.16G050800",0.995,3.99e-06
"846189","Glyma.07G020000","Glyma.16G050800",0.996,1.64e-06
"846204","Glyma.07G049600","Glyma.16G050800",0.992,1.16e-05
"846212","Glyma.07G069000","Glyma.16G050800",0.993,8.94e-06
"846219","Glyma.07G087500","Glyma.16G050800",1,9.83e-09
"846220","Glyma.07G090200","Glyma.16G050800",0.995,3.38e-06
"846229","Glyma.07G107100","Glyma.16G050800",0.996,2.03e-06
"846233","Glyma.07G117000","Glyma.16G050800",0.996,1.91e-06
"846242","Glyma.07G160500","Glyma.16G050800",0.995,3.29e-06
"846248","Glyma.07G182300","Glyma.16G050800",0.992,1.26e-05
"846253","Glyma.07G201300","Glyma.16G050800",0.993,6.78e-06
"846260","Glyma.07G220900","Glyma.16G050800",0.994,5.27e-06
"846271","Glyma.07G266400","Glyma.16G050800",0.996,2.17e-06
"846286","Glyma.08G022500","Glyma.16G050800",0.998,5.92e-07
"846311","Glyma.08G085900","Glyma.16G050800",0.99,1.89e-05
"846322","Glyma.08G119100","Glyma.16G050800",0.994,6.38e-06
"846357","Glyma.08G225500","Glyma.16G050800",0.993,7.33e-06
"846361","Glyma.08G243000","Glyma.16G050800",0.99,1.91e-05
"846368","Glyma.08G257800","Glyma.16G050800",0.991,1.62e-05
"846371","Glyma.08G279000","Glyma.16G050800",0.993,8.75e-06
"846374","Glyma.08G286200","Glyma.16G050800",0.992,1.21e-05
"846384","Glyma.08G311600","Glyma.16G050800",0.996,1.96e-06
"846390","Glyma.08G334700","Glyma.16G050800",0.997,7.61e-07
"846393","Glyma.08G346500","Glyma.16G050800",0.992,1.16e-05
"846396","Glyma.08G362900","Glyma.16G050800",0.991,1.53e-05
"846411","Glyma.09G059600","Glyma.16G050800",0.997,8.31e-07
"846412","Glyma.09G065600","Glyma.16G050800",0.996,2.04e-06
"846454","Glyma.09G231200","Glyma.16G050800",0.995,4.01e-06
"846472","Glyma.10G005500","Glyma.16G050800",0.993,7.53e-06
"846492","Glyma.10G141500","Glyma.16G050800",0.996,2.17e-06
"846505","Glyma.10G178900","Glyma.16G050800",0.995,3.46e-06
"846507","Glyma.10G184900","Glyma.16G050800",0.996,1.78e-06
"846511","Glyma.10G210300","Glyma.16G050800",0.993,8.98e-06
"846518","Glyma.10G218900","Glyma.16G050800",0.991,1.51e-05
"846529","Glyma.10G261800","Glyma.16G050800",0.995,3.58e-06
"846532","Glyma.10G279300","Glyma.16G050800",0.992,1.1e-05
"846533","Glyma.10G280000","Glyma.16G050800",0.993,7.89e-06
"846542","Glyma.11G005800","Glyma.16G050800",0.995,3.65e-06
"846560","Glyma.11G055700","Glyma.16G050800",0.994,5.21e-06
"846573","Glyma.11G098300","Glyma.16G050800",0.99,1.75e-05
"846586","Glyma.11G154200","Glyma.16G050800",0.996,2.58e-06
"846588","Glyma.11G158400","Glyma.16G050800",0.995,2.98e-06
"846593","Glyma.11G181400","Glyma.16G050800",0.993,9.31e-06
"846596","Glyma.11G209100","Glyma.16G050800",0.998,5.23e-07
"846597","Glyma.11G214800","Glyma.16G050800",0.993,7.57e-06
"846613","Glyma.11G248000","Glyma.16G050800",0.997,1.17e-06
"846618","Glyma.12G001900","Glyma.16G050800",0.996,2.41e-06
"846621","Glyma.12G009400","Glyma.16G050800",0.994,6.51e-06
"846624","Glyma.12G019400","Glyma.16G050800",0.997,6.65e-07
"846628","Glyma.12G024500","Glyma.16G050800",0.998,3.11e-07
"846633","Glyma.12G039400","Glyma.16G050800",0.994,5.49e-06
"846638","Glyma.12G067700","Glyma.16G050800",0.993,7.73e-06
"846660","Glyma.12G159300","Glyma.16G050800",0.997,7.52e-07
"846670","Glyma.12G210400","Glyma.16G050800",0.995,2.84e-06
"846681","Glyma.12G228300","Glyma.16G050800",0.994,6.11e-06
"846704","Glyma.13G097500","Glyma.16G050800",0.994,5.06e-06
"846711","Glyma.13G111900","Glyma.16G050800",0.99,1.82e-05
"846717","Glyma.13G127400","Glyma.16G050800",0.995,4.19e-06
"846725","Glyma.13G162800","Glyma.16G050800",0.993,8.63e-06
"846741","Glyma.13G220000","Glyma.16G050800",0.995,2.75e-06
"846751","Glyma.13G273000","Glyma.16G050800",0.996,2.33e-06
"846777","Glyma.13G326200","Glyma.16G050800",0.995,3.83e-06
"846780","Glyma.13G342800","Glyma.16G050800",0.991,1.66e-05
"846787","Glyma.13G369700","Glyma.16G050800",0.992,1.06e-05
"846794","Glyma.14G004600","Glyma.16G050800",0.997,1.05e-06
"846798","Glyma.14G008000","Glyma.16G050800",0.993,7.59e-06
"846810","Glyma.14G041100","Glyma.16G050800",0.99,1.79e-05
"846845","Glyma.14G176900","Glyma.16G050800",0.995,2.82e-06
"846854","Glyma.14G197800","Glyma.16G050800",0.995,2.74e-06
"846884","Glyma.15G099000","Glyma.16G050800",0.991,1.32e-05
"846885","Glyma.15G104400","Glyma.16G050800",0.992,1.01e-05
"846886","Glyma.15G107900","Glyma.16G050800",0.993,7.53e-06
"846898","Glyma.15G140300","Glyma.16G050800",0.993,8.95e-06
"846905","Glyma.15G165900","Glyma.16G050800",0.996,2.58e-06
"846926","Glyma.15G269300","Glyma.16G050800",0.998,3.63e-07
"846928","Glyma.16G001900","Glyma.16G050800",0.996,1.81e-06
"846932","Glyma.16G017400","Glyma.16G050800",0.995,4.06e-06
"846938","Glyma.16G028900","Glyma.16G050800",0.999,1.43e-07
"849370","Glyma.13G301300","Glyma.16G053200",0.995,3.59e-06
"849612","Glyma.01G164500","Glyma.16G063200",0.994,4.83e-06
"849647","Glyma.02G036500","Glyma.16G063200",0.997,8.62e-07
"849657","Glyma.02G069800","Glyma.16G063200",0.995,3.8e-06
"849688","Glyma.02G218100","Glyma.16G063200",0.993,9.2e-06
"849703","Glyma.02G260600","Glyma.16G063200",0.996,1.64e-06
"849714","Glyma.02G279300","Glyma.16G063200",0.994,5.23e-06
"849725","Glyma.02G295100","Glyma.16G063200",0.992,1.17e-05
"849767","Glyma.03G150700","Glyma.16G063200",0.99,1.8e-05
"849852","Glyma.04G122900","Glyma.16G063200",0.994,6.07e-06
"849873","Glyma.04G194500","Glyma.16G063200",0.991,1.64e-05
"850054","Glyma.06G170800","Glyma.16G063200",0.991,1.37e-05
"850076","Glyma.06G265800","Glyma.16G063200",0.991,1.68e-05
"850174","Glyma.07G256500","Glyma.16G063200",0.991,1.49e-05
"850252","Glyma.08G207300","Glyma.16G063200",0.99,1.9e-05
"850272","Glyma.08G257600","Glyma.16G063200",0.996,1.4e-06
"850274","Glyma.08G257800","Glyma.16G063200",0.993,8.53e-06
"850283","Glyma.08G292700","Glyma.16G063200",0.997,8.53e-07
"850298","Glyma.08G335700","Glyma.16G063200",0.995,3.94e-06
"850311","Glyma.09G020100","Glyma.16G063200",0.991,1.66e-05
"850313","Glyma.09G026100","Glyma.16G063200",0.997,9.2e-07
"850330","Glyma.09G129500","Glyma.16G063200",0.993,8.29e-06
"850331","Glyma.09G131800","Glyma.16G063200",0.992,1.22e-05
"850355","Glyma.09G214500","Glyma.16G063200",0.996,2.57e-06
"850391","Glyma.10G069600","Glyma.16G063200",0.991,1.65e-05
"850397","Glyma.10G139200","Glyma.16G063200",0.992,1.07e-05
"850450","Glyma.11G015600","Glyma.16G063200",0.996,2.16e-06
"850537","Glyma.12G038200","Glyma.16G063200",0.996,1.84e-06
"850560","Glyma.12G140100","Glyma.16G063200",0.99,1.73e-05
"850591","Glyma.13G030400","Glyma.16G063200",0.991,1.53e-05
"850594","Glyma.13G049700","Glyma.16G063200",1,5.77e-09
"850622","Glyma.13G120000","Glyma.16G063200",0.997,1.3e-06
"850630","Glyma.13G157800","Glyma.16G063200",0.992,1.16e-05
"850659","Glyma.13G274800","Glyma.16G063200",0.996,2.05e-06
"850663","Glyma.13G279000","Glyma.16G063200",0.995,4.04e-06
"850724","Glyma.14G068700","Glyma.16G063200",0.995,2.85e-06
"850768","Glyma.15G003600","Glyma.16G063200",0.995,3.76e-06
"850793","Glyma.15G110200","Glyma.16G063200",0.999,8.63e-08
"850802","Glyma.15G132200","Glyma.16G063200",0.995,3.15e-06
"850808","Glyma.15G150100","Glyma.16G063200",0.995,3.48e-06
"851676","Glyma.09G266500","Glyma.16G069100",0.999,2.28e-08
"852151","Glyma.16G032700","Glyma.16G069100",0.996,2.59e-06
"852169","Glyma.01G010100","Glyma.16G079900",0.994,5.31e-06
"852511","Glyma.05G014600","Glyma.16G079900",0.991,1.59e-05
"852545","Glyma.05G144000","Glyma.16G079900",0.993,8.66e-06
"852619","Glyma.06G068300","Glyma.16G079900",0.99,1.88e-05
"852879","Glyma.08G251400","Glyma.16G079900",0.996,2.5e-06
"854461","Glyma.12G072100","Glyma.16G085600",0.99,1.91e-05
"854566","Glyma.13G245000","Glyma.16G085600",0.993,7.28e-06
"854687","Glyma.15G014400","Glyma.16G085600",0.992,1.26e-05
"854761","Glyma.16G030200","Glyma.16G085600",0.994,5.34e-06
"856122","Glyma.01G117800","Glyma.16G100200",0.99,1.75e-05
"856192","Glyma.02G101500","Glyma.16G100200",0.998,2.09e-07
"856242","Glyma.02G274900","Glyma.16G100200",0.991,1.59e-05
"856433","Glyma.05G025900","Glyma.16G100200",0.992,1.13e-05
"856635","Glyma.07G041000","Glyma.16G100200",0.99,1.78e-05
"856787","Glyma.08G217500","Glyma.16G100200",0.993,7.45e-06
"857068","Glyma.12G038900","Glyma.16G100200",0.992,1.25e-05
"857398","Glyma.01G006400","Glyma.16G107700",0.991,1.54e-05
"857421","Glyma.01G058000","Glyma.16G107700",0.99,1.75e-05
"857427","Glyma.01G095500","Glyma.16G107700",0.991,1.42e-05
"857441","Glyma.01G151700","Glyma.16G107700",0.992,1.08e-05
"857479","Glyma.02G017400","Glyma.16G107700",0.992,1.15e-05
"857533","Glyma.02G238200","Glyma.16G107700",0.996,2.07e-06
"857538","Glyma.02G251600","Glyma.16G107700",0.994,6.2e-06
"857540","Glyma.02G257200","Glyma.16G107700",0.992,1.24e-05
"857603","Glyma.03G142500","Glyma.16G107700",0.991,1.62e-05
"857627","Glyma.03G219300","Glyma.16G107700",0.991,1.47e-05
"857630","Glyma.03G229200","Glyma.16G107700",0.99,1.76e-05
"857645","Glyma.04G001500","Glyma.16G107700",0.99,1.79e-05
"857673","Glyma.04G076500","Glyma.16G107700",0.991,1.42e-05
"857690","Glyma.04G122700","Glyma.16G107700",0.992,9.9e-06
"857702","Glyma.04G170500","Glyma.16G107700",0.994,6e-06
"857703","Glyma.04G172300","Glyma.16G107700",0.995,4.11e-06
"857705","Glyma.04G174800","Glyma.16G107700",0.994,5.71e-06
"857732","Glyma.04G242100","Glyma.16G107700",0.994,4.47e-06
"857746","Glyma.05G029800","Glyma.16G107700",0.994,5.02e-06
"857747","Glyma.05G030100","Glyma.16G107700",0.993,8.24e-06
"857794","Glyma.05G183100","Glyma.16G107700",0.99,1.73e-05
"857795","Glyma.05G184200","Glyma.16G107700",0.994,5.49e-06
"857833","Glyma.06G017500","Glyma.16G107700",0.99,1.8e-05
"857848","Glyma.06G063500","Glyma.16G107700",0.994,5.11e-06
"857891","Glyma.06G169300","Glyma.16G107700",0.997,1.13e-06
"857901","Glyma.06G191900","Glyma.16G107700",0.994,4.88e-06
"857953","Glyma.07G058700","Glyma.16G107700",0.991,1.37e-05
"857956","Glyma.07G062100","Glyma.16G107700",0.991,1.47e-05
"857995","Glyma.07G192200","Glyma.16G107700",0.992,9.72e-06
"858023","Glyma.08G009300","Glyma.16G107700",0.992,1.12e-05
"858059","Glyma.08G102900","Glyma.16G107700",0.992,1.06e-05
"858071","Glyma.08G126500","Glyma.16G107700",0.992,1.19e-05
"858073","Glyma.08G136500","Glyma.16G107700",0.992,1.17e-05
"858080","Glyma.08G163900","Glyma.16G107700",0.99,1.89e-05
"858083","Glyma.08G185800","Glyma.16G107700",0.991,1.54e-05
"858158","Glyma.09G065700","Glyma.16G107700",0.996,1.68e-06
"858166","Glyma.09G091100","Glyma.16G107700",0.993,6.6e-06
"858172","Glyma.09G154600","Glyma.16G107700",0.995,2.84e-06
"858185","Glyma.09G191800","Glyma.16G107700",0.994,5.26e-06
"858189","Glyma.09G203300","Glyma.16G107700",0.992,9.67e-06
"858218","Glyma.10G006000","Glyma.16G107700",0.994,5.2e-06
"858224","Glyma.10G037500","Glyma.16G107700",0.995,3.4e-06
"858267","Glyma.10G233700","Glyma.16G107700",0.997,1.12e-06
"858282","Glyma.10G292900","Glyma.16G107700",0.992,1.16e-05
"858345","Glyma.11G218000","Glyma.16G107700",0.99,1.87e-05
"858367","Glyma.12G011200","Glyma.16G107700",0.997,6.64e-07
"858382","Glyma.12G064600","Glyma.16G107700",0.991,1.52e-05
"858386","Glyma.12G075800","Glyma.16G107700",0.991,1.52e-05
"858533","Glyma.13G369800","Glyma.16G107700",0.992,1.05e-05
"858564","Glyma.14G068900","Glyma.16G107700",0.993,8.27e-06
"858593","Glyma.14G179300","Glyma.16G107700",0.992,9.82e-06
"858636","Glyma.15G121800","Glyma.16G107700",0.994,5.8e-06
"858640","Glyma.15G129700","Glyma.16G107700",0.991,1.68e-05
"859347","Glyma.08G031100","Glyma.16G110400",0.992,1.1e-05
"859705","Glyma.12G117700","Glyma.16G110400",0.99,1.88e-05
"861815","Glyma.06G148700","Glyma.16G127200",0.99,1.82e-05
"862010","Glyma.08G145400","Glyma.16G127200",0.992,9.33e-06
"862201","Glyma.10G242000","Glyma.16G127200",0.994,4.77e-06
"862235","Glyma.11G052100","Glyma.16G127200",0.991,1.38e-05
"862365","Glyma.13G046500","Glyma.16G127200",0.99,1.7e-05
"862620","Glyma.16G036900","Glyma.16G127200",0.991,1.28e-05
"862667","Glyma.01G058000","Glyma.16G127400",0.992,9.69e-06
"862673","Glyma.01G095500","Glyma.16G127400",0.99,1.72e-05
"862680","Glyma.01G131300","Glyma.16G127400",0.994,4.37e-06
"862707","Glyma.01G197800","Glyma.16G127400",0.991,1.51e-05
"862710","Glyma.01G218800","Glyma.16G127400",0.995,3.4e-06
"862711","Glyma.01G219600","Glyma.16G127400",0.992,1.21e-05
"862731","Glyma.02G036300","Glyma.16G127400",0.993,7.98e-06
"862755","Glyma.02G132400","Glyma.16G127400",0.992,1.21e-05
"862761","Glyma.02G189600","Glyma.16G127400",0.991,1.35e-05
"862770","Glyma.02G212700","Glyma.16G127400",0.992,1.26e-05
"862775","Glyma.02G220700","Glyma.16G127400",0.995,4.2e-06
"862786","Glyma.02G257200","Glyma.16G127400",0.991,1.54e-05
"862796","Glyma.02G273100","Glyma.16G127400",0.996,2.27e-06
"862817","Glyma.03G002900","Glyma.16G127400",0.992,1.04e-05
"862819","Glyma.03G006900","Glyma.16G127400",0.992,9.6e-06
"862858","Glyma.03G175000","Glyma.16G127400",0.991,1.59e-05
"862863","Glyma.03G189300","Glyma.16G127400",0.994,5.9e-06
"862868","Glyma.03G192100","Glyma.16G127400",0.992,1.22e-05
"862871","Glyma.03G217000","Glyma.16G127400",0.996,2.41e-06
"862898","Glyma.04G012900","Glyma.16G127400",0.994,4.8e-06
"862907","Glyma.04G026000","Glyma.16G127400",0.995,4.07e-06
"862915","Glyma.04G066800","Glyma.16G127400",0.993,9.09e-06
"862917","Glyma.04G067700","Glyma.16G127400",0.991,1.65e-05
"862918","Glyma.04G071400","Glyma.16G127400",0.991,1.6e-05
"862934","Glyma.04G108000","Glyma.16G127400",0.991,1.45e-05
"862944","Glyma.04G154000","Glyma.16G127400",0.992,1.11e-05
"862948","Glyma.04G170500","Glyma.16G127400",0.99,1.85e-05
"862952","Glyma.04G175300","Glyma.16G127400",0.991,1.47e-05
"862953","Glyma.04G176500","Glyma.16G127400",0.992,1.11e-05
"862970","Glyma.04G213200","Glyma.16G127400",0.992,9.36e-06
"862972","Glyma.04G219500","Glyma.16G127400",0.995,2.82e-06
"862986","Glyma.05G014000","Glyma.16G127400",0.991,1.58e-05
"862990","Glyma.05G027300","Glyma.16G127400",0.99,1.78e-05
